date,avg_difangle,var_difangle,avgdis,vardis,decardis,movdistr_mean_a,movdistr_var_a,movdistr_mean_b,movdistr_var_b,motionsync_a_1,motionsync_a_2,motionsync_a_3,motionsync_a_4,motion_reaction_a,motion_reaction_b,varpos_a,varpos_b,M_1,M_2,M_3,M_4,M_5,M_6,PP_M_1,PP_M_2,PP_M_3,PP_M_4,PP_M_5,PP_M_6
12262214_M,171.1474377438441,10.339535411285512,168.28639921473362,20.761172672632075,-14.405060286681703,42.0258086717137,34.304591032952985,35.51530497411659,33.66376273878871,3967, 415,  65,  23,8.397347724341111,6.657119590819711,42.300847880543465,54.654015551402296,0,1,5,5,7,5,0,1,4,6,1,1
12262214_F,175.79671112569505,5.36241741742194,160.41439677538978,70.22797385448621,-14.405060286681703,35.51530497411659,33.66376273878871,42.0258086717137,34.304591032952985,4142, 272,  35,  21,6.657119590819711,8.397347724341111,54.654015551402296,42.300847880543465,0,1,4,6,1,1,0,1,5,5,7,5
12332213_M,143.75412964811355,89.41588826604234,137.00234983035568,383.9628076275092,14.288410391794457,52.66460905349794,44.17762263233775,27.0705712380529,19.625105737335076,4009, 395,  43,  23,20.78847782421764,4.713033803210595,334.4936214951717,27.719349679639308,0,0,4,3,2,2,0,0,5,3,1,1
12332213_F,173.00017419554814,1.4543301194043525,199.66561902850148,22.167244631968384,14.288410391794457,27.0705712380529,19.625105737335076,52.66460905349794,44.17762263233775,3262,1042, 124,  42,4.713033803210595,20.78847782421764,27.719349679639308,334.4936214951717,0,0,5,3,1,1,0,0,4,3,2,2
12352202_F,178.99163995169062,0.8442297287597637,186.59317633846385,19.38654392293318,16.361849843924233,30.946432565421606,25.524990585641685,48.08005489478499,39.13071024360522,4029, 322,  71,  48,5.366369924613845,8.969504315055207,12.524421105478451,61.21223977858821,0,0,2,4,1,2,0,1,4,3,5,3
12352202_M,176.83764666202214,5.328370355420303,128.48006481854463,54.01961088923527,16.361849843924233,48.08005489478499,39.13071024360522,30.946432565421606,25.524990585641685,3173, 952, 273,  72,8.969504315055207,5.366369924613845,61.21223977858821,12.524421105478451,0,1,4,3,5,3,0,0,2,4,1,2
12332204_M,166.99488143331482,5.788314959446797,207.93581878131909,240.16193440910283,64.65620809058089,50.62347218757795,42.65981464796512,31.19727661489984,30.52835005182187,3403, 942, 102,  23,12.719964837057478,5.6612883225727595,85.34858114319815,37.78694806093265,0,1,7,6,6,7,0,0,2,2,1,2
12332204_F,171.07215002562467,1.2285721553635258,202.82692931786139,75.65674348726105,64.65620809058089,31.19727661489984,30.52835005182187,50.62347218757795,42.65981464796512,3384, 790, 227,  69,5.6612883225727595,12.719964837057478,37.78694806093265,85.34858114319815,0,0,2,2,1,2,0,1,7,6,6,7
12312204_F,169.16671549006142,2.082154254322404,190.52756557530503,22.380089281173984,-12.546232627681718,29.122327256358318,30.41814623431622,36.827251995439,32.24211214432374,3481, 730, 176,  83,5.37060756474448,7.358471873975422,24.135479316788526,46.740644241066555,0,0,4,3,3,2,0,1,5,6,4,4
12312204_M,176.1899033836599,1.4471100751380055,120.92398028817871,47.85099126416506,-12.546232627681718,36.827251995439,32.24211214432374,29.122327256358318,30.41814623431622,4093, 332,  18,  27,7.358471873975422,5.37060756474448,46.740644241066555,24.135479316788526,0,1,5,6,4,4,0,0,4,3,3,2
12272214_M,175.85255597001117,3.7517786449814308,153.71947865947436,7.868547326077799,-13.218545929147695,0.5760587726879862,0.4743250930178879,0.9492948287441235,2.437729756638416,3244,1040, 116,  70,2.9597789514286728,6.176620543194149,30.059745236072825,80.24715701181715,0,1,5,6,2,4,0,0,2,2,1,1
12272214_F,176.16933404975333,4.527900659673275,178.45560125024647,90.7450490796972,-13.218545929147695,0.9492948287441235,2.437729756638416,0.5760587726879862,0.4743250930178879,3634, 587, 214,  35,6.176620543194149,2.9597789514286728,80.24715701181715,30.059745236072825,0,0,2,2,1,1,0,1,5,6,2,4
12272202_M,155.71941437429905,3.2490052901278017,155.71344981671166,10.488212845093825,0.9272863560022415,21.188152922871748,16.40727939644123,30.91780362335048,27.58826563131246,3862, 488, 104,  16,3.5905036223534865,5.551945058100862,9.82741130658865,25.336270969645618,0,0,2,3,4,2,0,0,2,3,1,1
12272202_F,167.25921856531528,1.3794033609764562,214.1134417917352,20.714044097238094,0.9272863560022415,30.91780362335048,27.58826563131246,21.188152922871748,16.40727939644123,4101, 330,  14,  25,5.551945058100862,3.5905036223534865,25.336270969645618,9.82741130658865,0,0,2,3,1,1,0,0,2,3,4,2
12242202_F,173.31514293287984,0.48376198186915625,205.68078358354526,13.501931125484973,30.1618031498449,27.24794398755279,23.77951328225307,33.78181614851264,30.267431401345846,3294, 871, 246,  59,4.615795755292989,5.835326204138169,12.569373271705324,62.727196884328535,0,0,3,4,1,2,0,0,2,3,4,2
12242202_M,162.83778978738835,4.056069823757465,151.99697373555557,101.02664189950218,30.1618031498449,33.78181614851264,30.267431401345846,27.24794398755279,23.77951328225307,3030,1136, 207,  97,5.835326204138169,4.615795755292989,62.727196884328535,12.569373271705324,0,0,2,3,4,2,0,0,3,4,1,2
12302215_M,175.23318836115965,0.8491000499163786,210.49063835137034,16.217833099298797,5.116747657785652,27.760120778349364,22.229413635599894,42.87123745819398,35.23653751837198,3859, 527,  55,  29,4.877398929060374,7.321640728741738,3.9682479987563766,27.313760551613807,0,0,3,3,2,2,0,1,6,6,4,5
12302215_F,178.86515788692938,0.9798146507938107,215.91317912827034,36.52574539012561,5.116747657785652,42.87123745819398,35.23653751837198,27.760120778349364,22.229413635599894,2265,1899, 206, 100,7.321640728741738,4.877398929060374,27.313760551613807,3.9682479987563766,0,1,6,6,4,5,0,0,3,3,2,2
12232214_F,174.61760152836416,2.1314003161760806,185.46409023655616,40.51123272655744,-1.4629883698545427,23.163844954332813,24.671356202968656,14.981440320071126,15.973772682330333,2969,1127, 305,  69,6.417213353444184,4.121918493433132,44.71210679523502,10.029375280704484,0,1,4,4,1,1,0,1,7,6,7,6
12232214_M,178.57690674466582,1.2852401597462249,161.10075105796975,7.761341891389301,-1.4629883698545427,14.981440320071126,15.973772682330333,23.163844954332813,24.671356202968656,2739,1177, 446, 108,4.121918493433132,6.417213353444184,10.029375280704484,44.71210679523502,0,1,7,6,7,6,0,1,4,4,1,1
12222216_M,157.37829986739303,0.46094048400909493,147.43590216030896,0.20475417580296454,24.897831453169033,1.2485536270583,10.591032742066249,37.87617196432655,35.88464570246665,4449,   8,   6,   7,0.07413640219963233,7.472014009543102,0.141497950389671,208.46139480999253,0,0,3,7,5,2,0,1,5,5,5,4
12222216_F,176.0973091148928,8.055649156684874,203.99084295152613,180.78265859245695,24.897831453169033,37.87617196432655,35.88464570246665,1.2485536270583,10.591032742066249,3413, 645, 284, 128,7.472014009543102,0.07413640219963233,208.46139480999253,0.141497950389671,0,1,5,5,5,4,0,0,3,7,5,2
12352205_F,168.004264197542,6.376146120119396,183.7964378769103,94.65609042571997,19.3663388346867,46.142328799809114,38.03492364362277,32.10044593088071,29.68788964086971,3936, 393, 118,  23,11.219509606606517,5.6083647937284375,60.3905590280564,33.97397145604944,0,0,3,6,1,2,0,0,1,5,2,1
12352205_M,178.1866265223342,1.7668344763504562,187.72461032327067,18.23067897619223,19.3663388346867,32.10044593088071,29.68788964086971,46.142328799809114,38.03492364362277,2731,1462, 246,  31,5.6083647937284375,11.219509606606517,33.97397145604944,60.3905590280564,0,0,1,5,2,1,0,0,3,6,1,2
12262213_F,171.26206044100056,1.2148868987573838,212.51863075170886,19.164916752145004,7.907906973288732,32.26794843298511,30.51597382363845,12.016336963769726,16.17910389385004,2216,1777, 358, 119,5.471092820469331,1.989250370670024,9.012970532309511,8.098207459117754,0,1,6,6,4,5,0,1,3,3,3,2
12262213_M,175.77646535561237,1.283012923047547,158.8118453665153,5.677771282030886,7.907906973288732,12.016336963769726,16.17910389385004,32.26794843298511,30.51597382363845,2929,1109, 359,  73,1.989250370670024,5.471092820469331,8.098207459117754,9.012970532309511,0,1,3,3,3,2,0,1,6,6,4,5
13042331_M,168.05321953350742,81.75631136637702,215.8123321437193,854.8506280223162,43.27824476873485,23.371636103834245,29.767127497657018,30.486666666666668,31.56291494776742,3780, 440, 164,  86,6.888797639325574,8.581936588057701,551.7771198300865,274.551653247019,0,1,4,3,6,3,0,1,4,4,7,5
13042331_F,161.42180557981945,36.63603443456289,159.67096627530168,204.27586204480318,43.27824476873485,30.486666666666668,31.56291494776742,23.371636103834245,29.767127497657018,4230, 142,  47,  51,8.581936588057701,6.888797639325574,274.551653247019,551.7771198300865,0,1,4,4,7,5,0,1,4,3,6,3
13142320_F,162.07383732092032,2.0905557325637565,187.54665470117092,6.385643733106737,10.451299287312224,20.436430317848412,13.49324017261368,42.9612520363044,42.09744062812713,4252, 148,  42,  28,3.600054221600444,9.260003656309827,14.317176640324574,32.888922399432516,0,1,3,4,1,1,0,1,5,3,6,6
13142320_M,175.01353560849657,4.030865236058104,203.85420638342217,78.50920645179922,10.451299287312224,42.9612520363044,42.09744062812713,20.436430317848412,13.49324017261368,3303, 864, 232,  71,9.260003656309827,3.600054221600444,32.888922399432516,14.317176640324574,0,1,5,3,6,6,0,1,3,4,1,1
13122324_F,172.41150552088163,3.364631367079741,189.46087612981597,13.196416122515526,-21.018623266639224,26.26989966555184,23.77505384611561,46.16384522370012,40.11594063252351,4123, 200, 109,  38,4.718463528142201,11.248500478797927,13.652897727524572,211.5847445452399,0,1,4,4,1,2,0,0,3,2,1,1
13122324_M,168.2220553503381,31.340510838692293,172.41004774397126,214.90210358820727,-21.018623266639224,46.16384522370012,40.11594063252351,26.26989966555184,23.77505384611561,3225, 693, 342, 210,11.248500478797927,4.718463528142201,211.5847445452399,13.652897727524572,0,0,3,2,1,1,0,1,4,4,1,2
13052320_F,158.84491411195523,4.10789128627516,141.80398602857056,24.08287974230143,9.507629101825785,28.46833890746934,25.479628797136737,21.69190337732051,25.37620031813385,3685, 615, 129,  41,5.28604589899444,4.244427801810188,22.4127096451541,9.914446778396474,0,1,4,4,2,2,0,1,5,5,5,6
13052320_M,172.67701292265775,3.9363167614942087,143.47690346709757,12.318171493163932,9.507629101825785,21.69190337732051,25.37620031813385,28.46833890746934,25.479628797136737,4131, 210,  89,  40,4.244427801810188,5.28604589899444,9.914446778396474,22.4127096451541,0,1,5,5,5,6,0,1,4,4,2,2
13122327_M,171.9903815856127,13.612612753847701,194.05762530960268,214.99805919784757,-68.8383192693791,40.843772074405464,35.07285327926568,44.441500344115624,39.16996710676052,3854, 462, 134,  20,9.39408722431218,9.133641714699456,41.29403862922624,116.3360342670855,0,1,4,4,4,1,0,0,2,4,1,2
13122327_F,164.9084147036512,9.383082298954418,176.7693849835127,178.77119921732796,-68.8383192693791,44.441500344115624,39.16996710676052,40.843772074405464,35.07285327926568,3936, 448,  63,  23,9.133641714699456,9.39408722431218,116.3360342670855,41.29403862922624,0,0,2,4,1,2,0,1,4,4,4,1
13032329_F,173.98763755159595,21.76341034872317,146.57653376148596,53.22641713462514,5.379520949151242,42.450846278692325,38.59906324783371,49.447546972860124,43.3766832951804,3373, 787, 275,  35,8.57577791838534,15.955221243168973,47.57320712643983,75.7994723173942,0,1,5,7,1,3,0,1,6,6,5,5
13032329_M,177.4652455946576,9.776601837781625,195.634220573529,59.601740587804365,5.379520949151242,49.447546972860124,43.3766832951804,42.450846278692325,38.59906324783371,3610, 582, 205,  73,15.955221243168973,8.57577791838534,75.7994723173942,47.57320712643983,0,1,6,6,5,5,0,1,5,7,1,3
13072322_M,176.5321175641082,1.1732361605044839,196.023918886172,23.556557840795612,11.435555531906857,35.43357190785059,29.247772200206256,53.6614744351962,41.367335505388056,3793, 565,  93,  19,6.151826970455564,11.107593698567104,20.609387588487614,91.75609530666449,0,1,6,6,5,6,0,0,1,7,1,1
13072322_F,178.06120234001293,3.158166248115039,199.42400235704014,88.9739505659104,11.435555531906857,53.6614744351962,41.367335505388056,35.43357190785059,29.247772200206256,3056,1172, 213,  29,11.107593698567104,6.151826970455564,91.75609530666449,20.609387588487614,0,0,1,7,1,1,0,1,6,6,5,6
13152323_M,178.5714200051236,0.7814243980723767,186.9603395518239,53.85143466671,46.90653311632508,36.100906002265006,33.279205266095516,44.06549667354898,35.05976626462119,3603, 666, 118,  83,6.602346710954526,8.662586832441077,27.53575583180001,402.5970425435153,1,1,5,6,3,3,1,1,6,6,6,3
13152323_F,176.44479155568686,10.513046983347188,166.70618274899698,379.02863325802156,46.90653311632508,44.06549667354898,35.05976626462119,36.100906002265006,33.279205266095516,3908, 433,  84,  45,8.662586832441077,6.602346710954526,402.5970425435153,27.53575583180001,1,1,6,6,6,3,1,1,5,6,3,3
13132323_F,154.92003039174838,3.828914816628453,176.46517572609437,135.68842262530245,47.54359499682943,31.39736003641329,28.62305326626091,38.58641975308642,35.379959056218425,4169, 195,  83,  23,6.635645375102569,8.140808095728229,44.0900997584567,84.44207930220928,0,1,3,5,2,1,0,1,6,6,5,5
13132323_M,175.43700950750969,5.618547443316604,166.31121513189044,155.34638802071916,47.54359499682943,38.58641975308642,35.379959056218425,31.39736003641329,28.62305326626091,3770, 546, 113,  41,8.140808095728229,6.635645375102569,84.44207930220928,44.0900997584567,0,1,6,6,5,5,0,1,3,5,2,1
13092324_F,151.51029503880235,1.4792254978933512,212.5734846118856,5.420306627101598,-4.279062452549795,14.976105801289176,17.840207113667567,47.1442853616391,42.58326652344781,2746,1312, 324,  88,2.723804222326276,13.221550722655104,4.953595480446159,126.93806942363223,  0,999,  3,  4,  4,  1,0,0,1,1,1,1
13092324_M,174.49926161467883,10.375532800843626,162.20082916229822,123.86435239628028,-4.279062452549795,47.1442853616391,42.58326652344781,14.976105801289176,17.840207113667567,3480, 709, 210,  71,13.221550722655104,2.723804222326276,126.93806942363223,4.953595480446159,0,0,1,1,1,1,  0,999,  3,  4,  4,  1
13122325_F,175.1152733775916,6.964119642748329,158.27720749706495,17.678920264375765,-14.396865749534925,22.29383299572361,22.565079068956745,69.50824105073397,44.89065243850859,4044, 275,  68,  83,4.251191915901965,16.303464791990994,22.375212883272727,278.7832416613286,0,1,4,5,1,1,0,1,5,4,5,2
13122325_M,174.46443173694192,32.6623974511611,137.94559161340692,252.69375442715543,-14.396865749534925,69.50824105073397,44.89065243850859,22.29383299572361,22.565079068956745,2723,1482, 236,  29,16.303464791990994,4.251191915901965,278.7832416613286,22.375212883272727,0,1,5,4,5,2,0,1,4,5,1,1
13122320_M,176.20856825996773,5.68711307720352,196.96593706150645,76.60630414934094,2.143974300858872,32.90381445726395,29.709164209123426,25.34740040513167,26.02457562490023,3889, 375, 175,  31,7.887040115061344,4.9069856064807365,34.89683507864511,22.339902339861812,1,1,6,5,5,3,1,1,7,7,2,1
13122320_F,164.40154669799696,1.6866799021172514,197.60557205537955,69.74455933286593,2.143974300858872,25.34740040513167,26.02457562490023,32.90381445726395,29.709164209123426,3984, 375,  77,  34,4.9069856064807365,7.887040115061344,22.339902339861812,34.89683507864511,1,1,7,7,2,1,1,1,6,5,5,3
13152330_M,178.31247347953143,2.1638278949926426,172.33659472288966,22.604785985139053,-0.7935032873779164,33.16688963210702,32.09376707012556,40.76983774172038,31.200982599544055,2783,1280, 314,  93,5.669895902985512,6.89596527596944,28.171721016911135,22.071329493171106,0,0,2,3,1,2,0,1,5,4,2,2
13152330_F,173.9890165807203,1.9402318514218457,179.6470095064967,25.651975372693105,-0.7935032873779164,40.76983774172038,31.200982599544055,33.16688963210702,32.09376707012556,2306,1454, 521, 189,6.89596527596944,5.669895902985512,22.071329493171106,28.171721016911135,0,1,5,4,2,2,0,0,2,3,1,2
13092337_F,177.47001881078648,1.0493289092851523,143.54793617562584,7.083353051781912,-9.015394505491997,26.377306068015116,25.500451176661155,39.83294089945844,33.555738298736486,3348, 928, 141,  53,4.516492675815466,9.290359337606555,7.2114122655661985,126.35260484901293,0,0,4,5,2,2,0,1,5,7,5,5
13092337_M,168.1141826520714,2.827171876756145,168.15886285964905,134.6301750830787,-9.015394505491997,39.83294089945844,33.555738298736486,26.377306068015116,25.500451176661155,3953, 393,  97,  27,9.290359337606555,4.516492675815466,126.35260484901293,7.2114122655661985,0,1,5,7,5,5,0,0,4,5,2,2
13042320_M,160.31003464822479,146.38468011447003,189.6807161056249,212.03927099067573,13.523953131232986,28.837777777777777,32.40690941015309,23.2067770073809,26.866438979250358,4287, 131,  35,  17,7.4902029369728655,4.134767632866502,280.5650496183193,33.63759977107191,0,1,5,3,7,3,0,1,5,7,5,3
13042320_F,155.6424944585752,9.712597822677347,150.2734050012423,34.38374933259649,13.523953131232986,23.2067770073809,26.866438979250358,28.837777777777777,32.40690941015309,3901, 443, 106,  20,4.134767632866502,7.4902029369728655,33.63759977107191,280.5650496183193,0,1,5,7,5,3,0,1,5,3,7,3
13082322_M,178.36117717793212,0.979984989257653,186.9311309861661,6.112268232821793,0.23025217235465334,29.653880563632296,22.92928716369058,42.0819397993311,31.951758289265396,4155, 206,  59,  50,5.247727460208064,7.176753300354436,7.6776110106970155,19.521101949870932,0,1,6,6,6,6,0,0,1,1,1,1
13082322_F,174.1013391784429,3.549163667851731,157.9923320134169,14.09635829557916,0.23025217235465334,42.0819397993311,31.951758289265396,29.653880563632296,22.92928716369058,2369,1519, 483,  99,7.176753300354436,5.247727460208064,19.521101949870932,7.6776110106970155,0,0,1,1,1,1,0,1,6,6,6,6
13102329_M,177.62465952172707,1.564844866786946,201.80146345978375,17.922678822895094,6.394200010248767,26.41505016722408,26.16982797275249,38.129835533935605,37.56443765604544,3829, 401, 149,  91,4.657628362721201,8.11102465016265,15.00829162441507,165.20449925925865,0,0,3,4,3,3,0,1,4,5,1,2
13102329_F,167.68993343660026,15.136782981389134,172.03065386789268,150.56412978529514,6.394200010248767,38.129835533935605,37.56443765604544,26.41505016722408,26.16982797275249,3646, 587, 172,  65,8.11102465016265,4.657628362721201,165.20449925925865,15.00829162441507,0,1,4,5,1,2,0,0,3,4,3,3
13152320_M,177.9248777321086,3.0831647514423155,172.41242688412015,80.24838926125415,-8.134954580464466,42.12905079292117,35.5210461921923,30.41970476403489,29.434976516775407,3668, 649, 112,  41,8.258775357069197,5.422820745629471,82.12310262471344,34.762847793734636,0,0,3,3,3,2,0,1,6,5,3,1
13152320_F,176.26905435537532,2.6910628259260982,136.86924448992312,35.18324609098386,-8.134954580464466,30.41970476403489,29.434976516775407,42.12905079292117,35.5210461921923,3955, 398,  97,  20,5.422820745629471,8.258775357069197,34.762847793734636,82.12310262471344,0,1,6,5,3,1,0,0,3,3,3,2
13092323_M,176.01101752226484,3.5431500553510116,188.3607432004873,87.71042096007334,27.571573414737486,50.27719838824366,41.10434685392739,33.89627357418768,32.80309317442767,3385, 896, 142,  47,10.908240446029012,6.876744960558586,38.71687688502795,172.32092479748883,1,1,7,7,7,7,1,1,7,7,5,6
13092323_F,175.95129565838278,5.250429362303229,127.50208543667391,202.90820929911314,27.571573414737486,33.89627357418768,32.80309317442767,50.27719838824366,41.10434685392739,4177, 231,  29,  33,6.876744960558586,10.908240446029012,172.32092479748883,38.71687688502795,1,1,7,7,5,6,1,1,7,7,7,7
13092322_M,177.44123678943527,2.6597346911942847,184.29707889167452,233.49337866256732,-11.847269335973294,50.956412957598104,46.80693466318565,62.151270839027056,46.100236042903546,3529, 805, 113,  23,14.67011880534693,18.69500384179629,92.53394089213052,577.3559302628443,1,1,7,7,6,4,1,1,7,7,5,1
13092322_F,175.62167219693046,28.391271049762807,172.8404137214662,405.8080512590662,-11.847269335973294,62.151270839027056,46.100236042903546,50.956412957598104,46.80693466318565,3356, 852, 191,  71,18.69500384179629,14.67011880534693,577.3559302628443,92.53394089213052,1,1,7,7,5,1,1,1,7,7,6,4
13032324_M,168.81935918746836,61.856265640109875,169.4890895833328,340.14851221298983,14.217592182253725,45.27519589300189,43.941693832838766,26.017725752508362,20.00690984761367,3313, 879, 214,  64,16.402176468482395,4.638950496247541,478.551252755061,6.552412998528346,0,0,2,3,2,2,0,0,1,1,1,1
13032324_F,155.76930116731717,5.150258755708819,218.80061872436465,7.695912501865592,14.217592182253725,26.017725752508362,20.00690984761367,45.27519589300189,43.941693832838766,4248, 151,  51,  20,4.638950496247541,16.402176468482395,6.552412998528346,478.551252755061,0,0,1,1,1,1,0,0,2,3,2,2
13132324_F,176.94094025518817,4.629185577433939,226.52118158100677,20.12096181121716,22.370348765222957,26.71930025154356,27.59086060786666,37.68116110981581,33.61216485110028,3801, 455, 188,  26,5.521651462965318,8.148839355026347,49.36991485399922,388.09654659264015,0,0,2,1,1,1,0,1,4,5,6,6
13132324_M,160.17879069237566,73.72984890834095,154.1603519937421,138.11920649886696,22.370348765222957,37.68116110981581,33.61216485110028,26.71930025154356,27.59086060786666,3755, 459, 216,  40,8.148839355026347,5.521651462965318,388.09654659264015,49.36991485399922,0,1,4,5,6,6,0,0,2,1,1,1
13152327_F,154.09683609958657,18.78895164104039,174.07066560536748,98.32337570433525,-35.45576915121529,37.706665175575935,33.62107129628998,31.937458193979932,29.613096725335613,3336, 855, 244,  35,7.348365103836536,6.138045889095518,109.35290682145451,33.358117947579906,0,0,2,4,4,2,0,0,2,3,2,2
13152327_M,163.3412406431942,5.66398713440502,174.63535808649056,45.831706003225335,-35.45576915121529,31.937458193979932,29.613096725335613,37.706665175575935,33.62107129628998,3079,1075, 265,  51,6.138045889095518,7.348365103836536,33.358117947579906,109.35290682145451,0,0,2,3,2,2,0,0,2,4,4,2
13042323_F,175.16859761200772,2.7692053834770802,172.11401682249013,70.61854656091573,-9.13570551262336,38.53076923076923,32.07150509384693,30.865379946588977,41.42125182486186,3437, 786, 197,  50,6.745240601329079,10.334302347749253,82.26977728124459,182.55621426922224,0,1,6,6,6,4,0,1,4,4,4,3
13042323_M,160.30455955590853,117.98847442292778,158.0843650611458,125.06685654771505,-9.13570551262336,30.865379946588977,41.42125182486186,38.53076923076923,32.07150509384693,3952, 319, 137,  62,10.334302347749253,6.745240601329079,182.55621426922224,82.26977728124459,0,1,4,4,4,3,0,1,6,6,6,4
13122323_F,170.0707948481171,4.425023853010448,189.30022969100187,120.05637226726891,-11.76703710451011,42.79379686434901,37.296856025142866,53.97247814788566,43.60489075149274,3103, 985, 292,  90,7.837492477125612,10.926755478533998,114.74448187616103,24.774821481632024,1,1,5,5,1,1,1,1,7,7,3,3
13122323_M,172.04089533776485,2.9786291667198923,248.70618042375108,182.32915236191383,-11.76703710451011,53.97247814788566,43.60489075149274,42.79379686434901,37.296856025142866,2842,1263, 318,  47,10.926755478533998,7.837492477125612,24.774821481632024,114.74448187616103,1,1,7,7,3,3,1,1,5,5,1,1
13072330_F,160.0360102121348,0.5057851095765894,210.71111818499372,14.218006562928155,2.0047119528251187,26.30951317552479,23.711090996672976,28.683946488294314,22.74350823936197,4019, 329,  65,  57,4.940654446725892,5.298334907041438,13.114828300578099,5.594589562873778,0,0,1,1,1,1,0,1,6,6,7,7
13072330_M,172.94467486839224,2.6407748978609926,141.2581401430015,5.597843340149717,2.0047119528251187,28.683946488294314,22.74350823936197,26.30951317552479,23.711090996672976,3387, 845, 164,  74,5.298334907041438,4.940654446725892,5.594589562873778,13.114828300578099,0,1,6,6,7,7,0,0,1,1,1,1
13132327_M,176.73891632808383,7.657494415546522,135.4044799371719,77.4401462773498,38.97551748169667,32.999885294792385,34.9727641217405,35.03921792819575,28.09834792677928,3851, 384, 172,  63,6.867110080053691,6.982785618806495,82.84538817413868,39.584859407056435,0,1,6,6,6,6,0,0,1,1,1,1
13132327_F,168.06554862582902,6.203800287479597,143.28683801159457,42.68205263906297,38.97551748169667,35.03921792819575,28.09834792677928,32.999885294792385,34.9727641217405,3998, 378,  59,  35,6.982785618806495,6.867110080053691,39.584859407056435,82.84538817413868,0,0,1,1,1,1,0,1,6,6,6,6
13102320_F,177.04428945576444,0.8583552714178377,167.9025781574097,10.304248094938993,-1.0764292707678464,25.962876254180603,20.942364337799845,25.619955406911927,26.02067381473463,3732, 535, 121,  82,4.495754800182722,4.442465363015737,6.451766264625067,31.37289499416316,0,0,2,2,1,1,0,1,6,6,6,6
13102320_M,170.67980554737844,1.7459059868229534,158.39122949509974,37.225085697312785,-1.0764292707678464,25.619955406911927,26.02067381473463,25.962876254180603,20.942364337799845,3832, 477, 107,  54,4.442465363015737,4.495754800182722,31.37289499416316,6.451766264625067,0,1,6,6,6,6,0,0,2,2,1,1
13072323_F,177.440042217852,0.7258958966306678,189.75054223300606,22.72505561352198,-11.036858451851685,28.152396878483835,22.35197853983318,31.45160927301373,29.182123858850282,3996, 426,  25,  23,4.83720775643245,5.7517945573421825,16.711374270938485,19.896657104956937,0,0,3,3,1,1,0,1,5,5,6,4
13072323_M,178.23765245041528,0.7322792746881504,173.40853260206626,22.254154131464524,-11.036858451851685,31.45160927301373,29.182123858850282,28.152396878483835,22.35197853983318,3582, 755,  83,  50,5.7517945573421825,4.83720775643245,19.896657104956937,16.711374270938485,0,1,5,5,6,4,0,0,3,3,1,1
13072331_F,177.6987451660965,3.0054277119236703,149.33905297164947,8.440590864211117,8.357751430340556,24.42261239096399,22.293598259312795,24.734718826405867,23.036834430778253,4095, 274,  57,  44,4.378076316085531,4.205157990372992,8.784714252142887,7.036014697446824,0,0,3,3,1,1,0,1,6,7,7,7
13072331_M,176.194597483895,1.1540062750930997,147.90968168385865,6.626064179617662,8.357751430340556,24.734718826405867,23.036834430778253,24.42261239096399,22.293598259312795,3094,1013, 259, 104,4.205157990372992,4.378076316085531,7.036014697446824,8.784714252142887,0,1,6,7,7,7,0,0,3,3,1,1
13152337_F,168.8935805568924,2.068479831075909,157.58258587926355,42.94196093786404,0.41531485451457684,40.871969522050335,34.18011481395939,36.900445930880714,30.55894316897978,3919, 433,  91,  27,8.666249815071252,6.470512074425134,21.985951242697297,26.440875419133484,0,0,5,5,2,4,0,0,4,4,3,4
13152337_M,177.10479298521847,2.0219904239342275,180.47951812597432,50.10353701610471,0.41531485451457684,36.900445930880714,30.55894316897978,40.871969522050335,34.18011481395939,2038,1715, 640,  77,6.470512074425134,8.666249815071252,26.440875419133484,21.985951242697297,0,0,4,4,3,4,0,0,5,5,2,4
13132337_F,144.53323015858473,14.56611853394279,153.97153712518184,11.992421975416448,11.324838874968634,32.12791731495888,30.5128030131359,40.25147232037691,39.767210727797114,2376,1628, 407,  59,5.436812316424395,9.330457176947828,28.051280230430535,54.3824772079757,0,0,4,5,2,2,999,999,  6,  6,  6,  6
13132337_M,146.97797392480246,17.170875858388612,196.30910067584355,81.64365850818058,11.324838874968634,40.25147232037691,39.767210727797114,32.12791731495888,30.5128030131359,3886, 423,  88,  73,9.330457176947828,5.436812316424395,54.3824772079757,28.051280230430535,999,999,  6,  6,  6,  6,0,0,4,5,2,2
13072324_M,155.02481048821554,3.572218905559189,152.0377260150788,28.643201497172953,-2.7941265724916775,31.792064903311847,26.32694156423194,14.13458546343632,14.30817934297256,2944,1261, 207,  58,5.872677556567011,2.5447523184422347,23.87928712771294,4.476440396237814,0,0,3,5,2,4,0,1,3,3,1,1
13072324_F,168.29731489681444,0.8051911990858458,186.4856597548246,4.445372474452816,-2.7941265724916775,14.13458546343632,14.30817934297256,31.792064903311847,26.32694156423194,2303,1989, 156,  22,2.5447523184422347,5.872677556567011,4.476440396237814,23.87928712771294,0,1,3,3,1,1,0,0,3,5,2,4
13052329_F,165.08855991605878,21.478511590285198,167.3321115177946,47.33112166301382,2.8219954946859502,35.47078159240321,34.618982443279656,26.64671125975474,25.54996619078579,3389, 572, 387, 122,9.561712653213648,4.9290032540384106,48.161596679049396,8.081089522031567,0,1,5,4,1,1,0,0,2,5,3,2
